customer_state,total_payment_value,payment_count,principal_payment_type,total_freight,total_weight_g,total_volume_cm3,seller_state_count,category_count,principal_category_by_price,principal_seller_state_by_price,distancia_km
SP,159.36,1,credit_card,13.46,335,2992,1,1,relogios_presentes,SP,293.710702
RJ,157.13,1,credit_card,27.23,4550,8000,1,1,esporte_lazer,SP,493.504328
SP,218.21,1,credit_card,18.31,4200,27993,1,1,cama_mesa_banho,SP,519.966563
SP,30.95,1,boleto,10.96,350,18000,1,1,utilidades_domesticas,SP,486.606954
RJ,387.44,1,boleto,109.44,13100,16000,1,1,informatica_acessorios,MG,329.066763
SP,243,1,credit_card,13.11,439,2574,1,1,relogios_presentes,SP,283.332069
SP,31.75,1,credit_card,11.85,250,7200,1,1,utilidades_domesticas,SP,120.631304
RJ,68.62,1,credit_card,14.13,250,1260,1,1,beleza_saude,SP,386.854646
SP,93.78,1,credit_card,11.78,850,8192,1,1,brinquedos,SP,11.216426
SP,99.01,1,credit_card,12.11,233,1350,1,1,beleza_saude,SP,461.359653
RJ,88.55,1,boleto,21.55,5350,28512,1,1,utilidades_domesticas,SP,333.720534
SP,27.29,1,credit_card,7.39,250,8645,1,1,utilidades_domesticas,SP,120.08124
SP,163.39,1,credit_card,13.39,1450,33110,1,1,cama_mesa_banho,SP,203.150743
RJ,194.17,1,credit_card,24.18,3950,12936,1,1,utilidades_domesticas,SP,257.413119
SP,138.08,1,credit_card,18.09,2150,14350,1,1,esporte_lazer,MG,127.54956
SP,367.2,1,credit_card,18.2,500,2112,1,1,beleza_saude,MG,504.015396
SP,42.77,1,boleto,7.78,217,3136,1,1,informatica_acessorios,SP,11.242215
SP,46,1,boleto,14.1,200,2378,1,1,informatica_acessorios,MG,517.54813
SP,36.39,1,credit_card,7.39,200,352,1,1,relogios_presentes,SP,68.687017
RJ,121.85,1,credit_card,15.95,2500,20064,1,1,moveis_decoracao,SP,346.201578
RJ,356.03,1,credit_card,16.13,400,3520,1,1,relogios_presentes,SP,415.765004
SP,246.49,1,credit_card,19.5,6038,40964,1,1,brinquedos,SP,80.61469
SP,148.18,1,credit_card,13.28,800,53200,1,1,cama_mesa_banho,SP,195.439669
SP,160.03,1,credit_card,14.04,1100,4830,1,1,brinquedos,SP,164.679963
SP,317.64,1,credit_card,74.85,21200,151658,1,2,utilidades_domesticas,SP,115.320673
SP,205.21,1,credit_card,19.4,350,3360,1,1,informatica_acessorios,MG,437.332398
RJ,54.6,1,credit_card,15.1,450,23625,1,1,brinquedos,SP,581.857696
SP,159.12,1,boleto,31.32,7294,63714,1,1,cama_mesa_banho,MG,250.12971
SP,122.8,1,credit_card,12.9,188,3072,1,1,informatica_acessorios,PR,567.651316
SP,148.7,1,boleto,18.8,2950,8100,1,1,informatica_acessorios,SP,130.22206
SP,67.62,1,credit_card,12.72,5700,33930,1,1,brinquedos,SP,45.8963
SP,42.68,1,credit_card,7.78,150,2240,1,1,brinquedos,SP,115.734862
SP,254.01,1,credit_card,14.02,4338,2856,1,1,relogios_presentes,SP,112.657021
SP,172.92,1,credit_card,13.02,1850,23736,1,1,cama_mesa_banho,SP,27.520885
SP,43.86,1,credit_card,10.96,600,22400,1,1,moveis_decoracao,SP,111.108806
RJ,134.6,1,credit_card,14.6,350,30625,1,1,informatica_acessorios,SP,350.133193
SP,73.03,1,boleto,14.13,7000,32994,1,1,utilidades_domesticas,SP,39.091211
SP,194.53,1,credit_card,44.63,7000,21175,1,1,moveis_decoracao,MG,517.953643
SP,51.84,1,credit_card,11.85,350,3800,1,1,cama_mesa_banho,SP,222.350615
SP,87.51,1,boleto,27.61,7000,75250,1,1,moveis_decoracao,SP,108.690755
SP,56.37,1,credit_card,13.37,1000,6612,1,1,cama_mesa_banho,SP,306.554795
SP,28.7,1,credit_card,9.34,700,36000,1,1,utilidades_domesticas,SP,119.329552
SP,204.06,1,credit_card,24.26,2766,40000,1,1,cama_mesa_banho,SP,307.944664
RJ,172.16,1,credit_card,16.19,363,3042,1,1,relogios_presentes,SP,354.253128
SP,768.62,1,credit_card,88.62,600,3094,1,1,relogios_presentes,SP,239.339689
RJ,214.71,1,credit_card,74.71,9400,70875,1,1,moveis_decoracao,SP,574.639141
SP,38.29,1,credit_card,12.69,442,4480,1,1,brinquedos,SP,93.941025
SP,112.13,1,credit_card,10.13,473,4368,1,1,beleza_saude,SP,69.890708
SP,66.01,1,credit_card,16.11,1000,9984,1,1,cama_mesa_banho,RJ,544.886306
SP,42.51,1,debit_card,7.51,200,352,1,1,relogios_presentes,SP,32.857103
SP,46.16,1,credit_card,11.26,2250,3300,1,1,beleza_saude,SP,27.373631
RJ,74.97,1,credit_card,15.17,525,2016,1,1,utilidades_domesticas,SP,388.583606
SP,321.51,1,credit_card,22.51,5950,25200,1,1,cama_mesa_banho,SP,222.722314
SP,137.16,1,credit_card,12.26,628,5950,1,1,esporte_lazer,SP,453.846083
SP,56.01,1,credit_card,16.11,644,5700,1,1,beleza_saude,RJ,364.79164
SP,31.29,1,boleto,7.39,200,2560,1,1,esporte_lazer,SP,4.21568
SP,94.83,1,boleto,18.83,3675,23100,1,1,esporte_lazer,SP,307.63227
RJ,111.86,1,credit_card,20.96,1183,17784,1,1,utilidades_domesticas,SP,702.989322
SP,405.03,1,credit_card,15.03,2100,4536,1,1,esporte_lazer,SP,133.175482
SP,335.47,1,credit_card,10.47,400,2992,1,1,beleza_saude,SP,11.730029
SP,174.16,1,credit_card,27.26,257,6123,1,1,informatica_acessorios,PR,486.127386
SP,189.46,1,credit_card,9.46,175,8000,1,1,informatica_acessorios,SP,121.325943
SP,79.76,1,credit_card,14.77,1275,15872,1,1,esporte_lazer,SP,359.89538
SP,53.61,1,credit_card,13.71,2800,32000,1,1,cama_mesa_banho,SP,328.515806
SP,74.5,1,credit_card,14.51,1550,9990,1,1,cama_mesa_banho,SP,280.875707
SP,110.02,1,boleto,20.12,2120,16250,1,1,esporte_lazer,PR,342.299077
SP,61.8,1,credit_card,11.85,450,4275,1,1,cama_mesa_banho,SP,205.722644
RJ,99.01,1,credit_card,17.01,280,4200,1,1,informatica_acessorios,PR,855.589625
SP,193.9,1,credit_card,58.9,5350,34020,1,1,utilidades_domesticas,MG,556.135519
SP,42.86,1,credit_card,12.87,500,4624,1,1,cama_mesa_banho,SP,64.894276
SP,857.79,1,boleto,27.28,1850,10296,1,1,informatica_acessorios,MG,443.077238
SP,111.15,1,credit_card,16.35,750,1800,1,2,cama_mesa_banho,SP,130.024962
SP,243.78,1,credit_card,23.76,2950,10368,1,1,cama_mesa_banho,SP,354.900689
RJ,551.32,1,credit_card,47.98,9900,44460,1,1,beleza_saude,SP,417.496362
SP,63.7,1,boleto,13.71,1050,4800,1,1,cama_mesa_banho,SP,292.219733
SP,63.5,1,credit_card,23.7,356,6732,1,1,beleza_saude,SP,117.420799
SP,105.6,1,boleto,15.7,1250,5544,1,1,beleza_saude,PR,487.765509
SP,89.36,1,credit_card,9.46,1100,12600,1,1,cama_mesa_banho,SP,312.420887
RJ,216.8,1,credit_card,30.8,315,3168,1,1,informatica_acessorios,MG,290.976852
SP,352.98,1,credit_card,12.99,838,8232,1,1,beleza_saude,SP,84.957923
SP,51.05,1,boleto,11.15,850,8750,1,1,cama_mesa_banho,SP,42.964533
RJ,204.76,1,credit_card,9.11,250,2160,1,1,beleza_saude,RJ,61.245174
SP,220.04,1,boleto,15.04,2900,12600,1,1,cama_mesa_banho,SP,48.637686
SP,59.72,1,credit_card,11.73,2000,47040,1,1,utilidades_domesticas,SP,105.929141
SP,473.4,1,credit_card,32.12,400,3960,1,1,beleza_saude,SP,99.616795
RJ,270.54,1,credit_card,15.54,292,2700,1,1,relogios_presentes,SP,401.915993
SP,225.88,1,credit_card,26.08,3200,9000,1,1,cama_mesa_banho,SP,121.478228
SP,104.59,1,credit_card,16.25,2500,14400,1,1,moveis_decoracao,SP,490.057353
RJ,170.65,1,credit_card,22.75,200,4410,1,1,informatica_acessorios,PR,800.035282
RJ,91.71,1,credit_card,31.21,1250,11904,1,2,esporte_lazer,SP,719.604671
SP,93.68,1,credit_card,11.78,1350,5148,1,1,beleza_saude,SP,78.89739
SP,53.75,1,credit_card,11.85,385,11960,1,1,utilidades_domesticas,SP,220.842963
SP,94.4,1,voucher,9.41,600,8151,1,1,beleza_saude,SP,38.701497
SP,194.76,1,credit_card,14.86,3100,40467,1,1,cama_mesa_banho,SP,21.465288
SP,209.39,1,credit_card,14.39,3100,21125,1,1,utilidades_domesticas,SP,327.072416
SP,47.68,1,credit_card,7.78,900,29785,1,1,cama_mesa_banho,SP,17.649042
SP,47.53,1,credit_card,7.54,250,2400,1,1,beleza_saude,SP,17.592837
SP,247.06,1,credit_card,26.42,250,1980,1,1,beleza_saude,SP,210.448449
RJ,105.28,1,boleto,15.38,1383,20000,1,1,cama_mesa_banho,SP,591.960107
SP,73.71,1,credit_card,8.72,450,1280,1,1,informatica_acessorios,SP,12.600912
SP,45,1,credit_card,15.1,200,1440,1,1,beleza_saude,PR,171.975566
SP,85.81,1,credit_card,7.81,250,640,1,1,relogios_presentes,SP,92.730709
RJ,82.22,1,credit_card,16.22,1000,11466,1,1,esporte_lazer,SP,554.526059
SP,140.34,1,credit_card,16.54,312,6480,1,1,informatica_acessorios,SP,81.240087
RJ,116.67,1,credit_card,16.67,3250,7616,1,1,brinquedos,SP,324.567597
SP,249.41,1,credit_card,10.42,500,3400,1,1,relogios_presentes,SP,79.220228
SP,43.65,1,credit_card,8.72,500,2880,1,1,utilidades_domesticas,SP,122.876286
SP,57.38,1,credit_card,7.39,236,5152,1,1,utilidades_domesticas,SP,19.936567
SP,113.04,1,credit_card,13.14,400,3564,1,1,moveis_decoracao,SP,163.843758
RJ,38.95,1,boleto,9.06,750,9464,1,1,brinquedos,RJ,17.179964
SP,46.16,1,credit_card,11.26,2250,17576,1,1,beleza_saude,SP,28.94177
RJ,35,1,credit_card,15.1,178,3366,1,1,beleza_saude,SP,672.37101
SP,91.16,1,credit_card,16.16,2600,15000,1,1,moveis_decoracao,SP,435.026643
SP,40.85,1,credit_card,11.85,200,352,1,1,relogios_presentes,SP,176.221825
SP,33.84,1,credit_card,11.85,1150,2464,1,1,cama_mesa_banho,SP,247.746915
RJ,125.42,1,credit_card,15.52,396,2772,1,1,relogios_presentes,SP,532.812606
SP,177.26,1,boleto,12.36,1550,29785,1,1,cama_mesa_banho,SP,31.708589
SP,56.36,1,credit_card,13.37,1200,2800,1,1,cama_mesa_banho,SP,249.188171
SP,31.43,1,boleto,12.43,1875,12167,1,1,beleza_saude,SP,17.880666
SP,162.55,1,credit_card,12.55,200,2805,1,1,beleza_saude,SP,354.516253
SP,52.58,1,credit_card,7.58,250,640,1,1,relogios_presentes,SP,34.890814
SP,165.29,1,credit_card,17.29,3000,8349,1,1,moveis_decoracao,PR,332.626965
SP,129.32,1,credit_card,12.32,396,2772,1,1,relogios_presentes,SP,169.559327
RJ,60.22,1,credit_card,15.23,250,2080,1,1,utilidades_domesticas,SP,342.940124
SP,99.52,1,credit_card,13.62,1175,11025,1,1,cama_mesa_banho,SP,305.054604
SP,51.39,1,credit_card,7.39,250,640,1,1,relogios_presentes,SP,86.428997
SP,35.75,1,credit_card,11.85,350,3648,1,1,beleza_saude,SP,177.020602
SP,99.9,1,credit_card,0,584,2288,1,1,relogios_presentes,SP,304.144773
SP,61.71,1,credit_card,9.34,880,9200,1,1,utilidades_domesticas,SP,16.011636
SP,157.91,1,credit_card,7.91,2400,31500,1,1,moveis_decoracao,SP,37.988792
RJ,51.25,1,voucher,15.35,550,5120,1,1,utilidades_domesticas,MG,340.687752
RJ,95.34,1,boleto,15.44,150,4096,1,1,informatica_acessorios,SP,400.955969
SP,51.63,1,credit_card,11.73,1400,8000,1,1,cama_mesa_banho,SP,11.688852
SP,120.73,1,credit_card,14.83,1225,19950,1,1,cama_mesa_banho,SP,259.291355
SP,19.29,1,credit_card,7.39,150,627,1,1,brinquedos,SP,98.373263
RJ,106.2,1,credit_card,30.22,1200,8096,1,1,esporte_lazer,SP,327.712152
SP,155.98,1,credit_card,26.98,10750,58621,1,1,utilidades_domesticas,MG,258.692052
SP,56.78,1,credit_card,7.78,400,640,1,1,relogios_presentes,SP,55.312157
SP,166.29,1,credit_card,19.99,1100,7200,1,1,beleza_saude,RJ,628.306921
SP,111.72,1,credit_card,27.74,1000,5120,1,1,cama_mesa_banho,SP,302.196955
RJ,100.82,1,credit_card,17.83,1450,16320,1,1,cama_mesa_banho,SP,730.896148
RJ,86.2,1,credit_card,28.2,450,992,1,1,relogios_presentes,SP,337.321782
SP,102.93,1,credit_card,7.93,350,640,1,1,relogios_presentes,SP,21.223028
SP,138.96,1,debit_card,28.96,2800,3000,1,1,cama_mesa_banho,SP,117.5563
SP,130.4,1,credit_card,21.4,5950,32000,1,1,cama_mesa_banho,SP,195.429718
SP,62.76,1,credit_card,11.86,350,3344,1,1,utilidades_domesticas,SP,72.626976
SP,97.61,1,credit_card,13.61,1450,23625,1,1,cama_mesa_banho,SP,313.603903
SP,83.51,1,credit_card,13.61,200,2805,1,1,esporte_lazer,PR,570.666436
SP,278.52,1,credit_card,47.57,3800,10240,1,1,cama_mesa_banho,SP,270.450612
SP,185.49,1,credit_card,15.5,1300,7803,1,1,moveis_decoracao,SP,182.024839
RJ,90.17,1,credit_card,15.27,117,3276,1,1,informatica_acessorios,SP,277.836223
RJ,222.24,1,credit_card,22.24,9750,12600,1,1,cama_mesa_banho,SP,372.272018
SP,168.32,1,boleto,18.52,1700,28880,1,1,cama_mesa_banho,SP,143.862711
SP,727.58,1,credit_card,92.18,9950,40232,1,2,cama_mesa_banho,SP,54.441816
SP,58.59,1,credit_card,12.69,800,8000,1,1,cama_mesa_banho,SP,192.091921
SP,141.28,1,credit_card,21.28,7300,64000,1,1,moveis_decoracao,SP,10.434038
SP,79.88,1,credit_card,11.98,418,1638,1,1,esporte_lazer,SP,277.783745
SP,146.45,1,credit_card,11.55,300,3520,1,1,relogios_presentes,SP,157.574917
RJ,165.3,1,credit_card,52.8,3750,25920,1,1,moveis_decoracao,SP,754.073609
SP,91.57,1,credit_card,11.58,1150,5445,1,1,informatica_acessorios,SP,10.664628
SP,28.62,1,credit_card,8.72,200,1600,1,1,beleza_saude,SP,3.822119
RJ,375.93,1,credit_card,31.03,2382,41635,2,2,brinquedos,RJ,61.002144
SP,56.1,1,credit_card,14.1,200,4500,1,1,beleza_saude,PR,328.80533
RJ,221.89,1,credit_card,21.89,2450,15488,1,1,esporte_lazer,SP,498.956986
SP,147.23,1,credit_card,15.23,1700,13650,1,1,cama_mesa_banho,SP,222.08326
SP,61.27,1,debit_card,11.37,1400,8000,1,1,cama_mesa_banho,SP,27.284259
RJ,189.37,1,credit_card,40.37,6550,8000,1,1,informatica_acessorios,MG,352.060059
RJ,112.05,1,credit_card,12.15,2700,10416,1,1,beleza_saude,RJ,28.745623
RJ,227.44,1,credit_card,32.64,845,18144,1,1,esporte_lazer,SP,335.457551
SP,369.54,1,credit_card,20.54,500,2112,1,1,beleza_saude,MG,629.657905
SP,88.49,1,credit_card,18.59,400,8778,1,1,beleza_saude,RJ,497.357594
SP,36.98,1,credit_card,18.23,850,2200,1,1,moveis_decoracao,PR,292.037957
SP,921.24,1,credit_card,81.84,2922,21888,1,1,informatica_acessorios,SP,295.420749
SP,113.24,1,credit_card,13.25,2250,23100,1,1,brinquedos,SP,10.953125
SP,54.36,1,credit_card,16.11,583,8400,1,1,brinquedos,SP,500.637072
SP,162.15,1,credit_card,12.25,1367,16965,1,1,moveis_decoracao,SP,31.371204
SP,35.59,1,credit_card,12.79,350,2560,1,1,cama_mesa_banho,SP,301.251615
SP,90.66,1,boleto,11.76,1500,12540,1,1,cama_mesa_banho,SP,68.012551
SP,335.47,1,credit_card,10.47,400,2992,1,1,beleza_saude,SP,20.566466
SP,22.38,1,credit_card,7.39,150,1235,1,1,informatica_acessorios,SP,90.490693
SP,128.25,1,credit_card,13.25,584,2288,1,1,relogios_presentes,SP,282.933029
SP,27.19,1,credit_card,8.29,375,5148,1,1,beleza_saude,SP,25.993083
SP,37.37,1,credit_card,7.47,300,1200,1,1,beleza_saude,SP,159.996681
SP,117.96,1,credit_card,7.64,150,990,1,1,beleza_saude,SP,92.696459
RJ,176.88,1,credit_card,16.88,550,5610,1,1,brinquedos,MG,669.271246
SP,73.38,1,credit_card,18.48,150,2912,1,1,informatica_acessorios,PR,351.29748
SP,65.67,1,credit_card,14.67,2000,22140,1,1,utilidades_domesticas,SP,399.510975
SP,226.9,1,credit_card,47,24100,12925,1,1,moveis_decoracao,SP,419.570593
RJ,52,1,boleto,15.1,300,3024,1,1,informatica_acessorios,SP,255.344218
RJ,84.56,1,credit_card,14.66,433,6580,1,1,moveis_decoracao,SP,581.092998
RJ,119.08,1,credit_card,21.18,1700,14350,1,1,esporte_lazer,MG,328.987276
SP,143.45,1,credit_card,13.46,2200,6075,1,1,beleza_saude,SP,8.321114
SP,53.36,1,voucher,13.37,1500,48708,1,1,brinquedos,SP,190.028414
SP,133.39,1,boleto,18.39,5450,23826,1,1,moveis_decoracao,PR,353.785313
RJ,77.84,1,boleto,7.94,1450,7854,1,1,utilidades_domesticas,RJ,7.829123
SP,117.51,1,credit_card,17.61,2250,4992,1,1,utilidades_domesticas,SP,170.700662
SP,27.39,1,credit_card,7.4,150,4096,1,1,esporte_lazer,SP,40.724968
SP,91.53,1,credit_card,22.73,1650,29000,1,2,moveis_decoracao,SP,104.056611
RJ,295.26,1,credit_card,35.36,3250,10560,1,1,cama_mesa_banho,SP,475.337759
RJ,249.04,1,credit_card,29.04,2300,48000,1,1,cama_mesa_banho,SP,331.053073
SP,36.78,1,credit_card,7.78,200,352,1,1,relogios_presentes,SP,24.27019
RJ,378.3,1,boleto,168.3,37300,243540,1,1,utilidades_domesticas,SP,363.356486
SP,125.38,1,credit_card,25.58,750,24334,1,1,esporte_lazer,SP,517.883505
SP,27.77,1,credit_card,7.78,300,1632,1,1,informatica_acessorios,SP,22.349758
SP,67.11,1,credit_card,12.72,606,3344,1,1,beleza_saude,SP,408.571401
RJ,164.7,1,credit_card,14.8,200,1870,1,1,esporte_lazer,SP,369.679912
SP,54.17,1,credit_card,8.27,300,3496,1,1,informatica_acessorios,SP,78.851092
SP,320.28,1,credit_card,25.48,3450,16320,1,1,cama_mesa_banho,SP,165.050531
SP,70.8,1,credit_card,11.8,700,13200,1,1,moveis_decoracao,SP,520.992111
SP,136.49,1,credit_card,17.74,2300,27216,1,1,moveis_decoracao,SP,214.571329
SP,76.28,1,credit_card,18.29,318,7866,1,1,brinquedos,MG,550.889695
SP,448.91,1,credit_card,69.01,30000,114840,1,1,utilidades_domesticas,SP,128.556624
SP,90.17,1,boleto,15.27,107,3211,1,1,informatica_acessorios,PR,369.342044
RJ,134.04,1,credit_card,34.06,6833,45968,1,1,moveis_decoracao,SP,227.759689
SP,366.13,1,credit_card,17.13,500,2112,1,1,beleza_saude,MG,624.035201
RJ,227.27,1,credit_card,22.27,3300,54000,1,1,cama_mesa_banho,SP,331.201975
SP,47.74,1,credit_card,9.34,1400,12000,1,1,moveis_decoracao,SP,19.634204
SP,133.35,1,credit_card,16.45,5543,49062,1,1,brinquedos,SP,56.231167
SP,96.8,1,credit_card,11.8,1813,37788,1,1,cama_mesa_banho,SP,77.661452
SP,209.88,1,credit_card,23.88,2450,4096,1,1,beleza_saude,RJ,231.335331
SP,71.82,1,credit_card,11.92,350,8000,1,1,esporte_lazer,SP,135.658982
SP,62,1,credit_card,13,275,1600,1,1,informatica_acessorios,SP,133.007307
RJ,60.13,1,credit_card,15.23,440,3332,1,1,utilidades_domesticas,SP,382.857285
SP,143.26,1,credit_card,23.46,14000,65988,1,1,utilidades_domesticas,SP,60.447256
SP,107.44,1,credit_card,17.64,800,1200,1,1,cama_mesa_banho,SP,137.643295
SP,41.34,1,credit_card,11.74,1000,3000,1,1,cama_mesa_banho,SP,309.811201
SP,114.52,1,credit_card,17.12,1000,22008,1,1,brinquedos,SP,19.466581
RJ,77.09,1,credit_card,15.19,600,3850,1,1,moveis_decoracao,SP,343.154352
SP,171.14,1,credit_card,13.24,580,7072,1,1,informatica_acessorios,PR,535.790873
SP,78.78,1,credit_card,8.88,700,7072,1,1,moveis_decoracao,SP,93.109132
SP,21.71,1,credit_card,8.72,300,8750,1,1,moveis_decoracao,SP,10.888591
SP,110.19,1,credit_card,21.04,6150,48000,1,1,esporte_lazer,SP,352.638237
RJ,139.29,1,credit_card,42.29,700,1344,1,1,relogios_presentes,SP,368.846143
SP,37.69,1,credit_card,12.69,550,12500,1,1,brinquedos,SP,37.682097
SP,55.59,1,credit_card,14.6,1650,21386,1,1,utilidades_domesticas,SP,529.974589
RJ,148.65,1,boleto,15.68,922,7650,1,1,informatica_acessorios,SP,279.004855
SP,118.35,1,boleto,8.03,150,990,1,1,beleza_saude,SP,14.370053
SP,71.99,1,credit_card,17.19,450,1800,1,2,beleza_saude,SP,143.304127
SP,198.73,1,credit_card,13.73,4853,21112,1,1,esporte_lazer,SP,152.662353
SP,100.9,1,credit_card,14,1383,20000,1,1,cama_mesa_banho,SP,66.629289
SP,70.14,1,boleto,11.15,200,3960,1,1,beleza_saude,SP,19.468637
RJ,93.5,1,boleto,16.51,1538,6156,1,1,beleza_saude,SP,365.482368
SP,73.77,1,credit_card,13.78,650,8060,1,1,cama_mesa_banho,SP,312.351551
RJ,65.22,1,credit_card,15.23,300,4096,1,1,utilidades_domesticas,SP,339.765336
SP,366.91,1,credit_card,17.01,4600,25155,1,1,cama_mesa_banho,SP,68.621043
SP,106.92,1,credit_card,8.43,500,11616,1,1,esporte_lazer,SP,63.38759
SP,102.03,1,boleto,12.13,1383,20000,1,1,cama_mesa_banho,SP,317.991295
SP,52.97,1,credit_card,8.47,500,3920,1,1,utilidades_domesticas,SP,15.993924
SP,163.9,1,boleto,14,1700,7616,1,1,cama_mesa_banho,SP,64.002218
SP,94.87,1,credit_card,14.87,1600,20250,1,1,cama_mesa_banho,SP,301.613223
SP,34.8,1,credit_card,12.81,300,2560,1,1,cama_mesa_banho,SP,217.712011
SP,240.65,1,boleto,91.15,750,35700,1,1,beleza_saude,RJ,364.334343
SP,37.69,1,credit_card,12.69,550,12500,1,1,brinquedos,SP,59.962824
SP,111.17,1,credit_card,13.27,1200,7875,1,1,moveis_decoracao,SP,267.652051
SP,484.76,1,credit_card,61.96,800,12000,1,1,beleza_saude,MG,382.235019
SP,30.78,1,credit_card,12.79,150,8000,1,1,brinquedos,SP,61.817645
SP,96.88,1,credit_card,11.98,1100,7616,1,1,cama_mesa_banho,SP,177.485569
SP,129.82,1,credit_card,13.83,1700,7200,1,1,cama_mesa_banho,SP,311.413064
SP,34.75,1,credit_card,11.85,260,2772,1,1,esporte_lazer,SP,202.646591
RJ,137.18,1,credit_card,17.28,200,3927,1,1,brinquedos,PR,762.034947
RJ,106.77,1,credit_card,22.78,600,2816,2,1,relogios_presentes,RJ,36.323168
SP,433.57,1,credit_card,13.57,9900,60000,1,1,utilidades_domesticas,SP,9.83753
SP,130.68,1,credit_card,18.68,1400,31250,1,1,moveis_decoracao,SP,8.003027
SP,42.58,1,credit_card,12.69,350,18000,1,1,utilidades_domesticas,SP,299.877384
SP,53.68,1,boleto,7.78,150,2816,1,1,esporte_lazer,SP,27.745375
SP,22.7,1,boleto,7.71,100,720,1,1,beleza_saude,SP,153.337323
SP,727.47,1,credit_card,27.48,4384,46410,1,1,brinquedos,MG,269.311939
SP,452.41,1,credit_card,32.61,5600,25792,1,1,cama_mesa_banho,SP,181.780075
SP,161.27,1,credit_card,22.27,3050,22200,1,1,moveis_decoracao,PR,348.239568
SP,66.44,1,credit_card,18.44,450,5280,1,1,beleza_saude,PR,795.26302
SP,69.17,1,credit_card,21.18,7900,37500,1,1,utilidades_domesticas,SP,89.103693
RJ,275.47,1,credit_card,15.57,5600,42875,1,1,cama_mesa_banho,MG,352.723884
SP,299.96,1,boleto,20.06,350,8000,1,1,beleza_saude,PR,512.583909
SP,46.9,1,credit_card,14.1,260,6720,1,1,esporte_lazer,MG,506.656679
SP,47.24,1,credit_card,9.34,800,19380,1,1,beleza_saude,SP,84.125677
SP,41.75,1,credit_card,11.85,250,1200,1,1,beleza_saude,SP,131.06242
SP,22.27,1,boleto,7.78,100,1904,1,1,esporte_lazer,SP,25.944937
SP,53.99,1,credit_card,9.09,400,600,1,1,cama_mesa_banho,SP,134.408485
SP,66.1,1,boleto,15.11,100,1920,1,1,informatica_acessorios,MG,626.889232
SP,148.12,1,boleto,68.13,400,6292,1,1,brinquedos,SP,320.823696
SP,504.3,1,credit_card,12.26,550,4368,1,1,relogios_presentes,SP,44.621126
SP,128.1,1,boleto,8.1,300,3825,1,1,informatica_acessorios,SP,50.853209
SP,108.11,1,credit_card,13.11,250,2816,1,1,beleza_saude,SP,462.743803
RJ,123.92,1,credit_card,18.62,350,4913,1,1,esporte_lazer,SP,426.088518
SP,34.79,1,credit_card,12.79,200,8000,1,1,esporte_lazer,SP,185.69925
SP,56.6,1,credit_card,7.6,200,352,1,1,relogios_presentes,SP,32.165923
SP,32.22,1,credit_card,8.72,350,3060,1,1,utilidades_domesticas,SP,9.2791
RJ,53.1,1,credit_card,14.1,250,798,1,1,informatica_acessorios,SP,358.854103
SP,86.2,1,credit_card,12.85,1300,8866,1,1,moveis_decoracao,SP,300.88601
SP,73.92,1,credit_card,21.92,600,6912,1,1,moveis_decoracao,SP,15.90659
SP,113.15,1,credit_card,13.25,950,13500,1,1,esporte_lazer,SP,36.833009
SP,70.14,1,credit_card,11.15,200,3960,1,1,beleza_saude,SP,27.999027
SP,651.05,1,credit_card,59.05,7445,56824,1,1,cama_mesa_banho,SP,300.528417
SP,86.89,1,credit_card,8.9,1813,37788,1,1,cama_mesa_banho,SP,33.305893
SP,33.9,1,credit_card,15.1,175,3840,1,1,brinquedos,PR,515.3943
SP,92.66,1,credit_card,17.66,5750,30000,1,1,utilidades_domesticas,SP,417.734562
SP,194,1,credit_card,15,1563,5440,1,1,esporte_lazer,RJ,379.346063
SP,46.43,1,credit_card,7.53,263,4032,1,1,beleza_saude,SP,122.931582
SP,41.63,1,credit_card,11.73,2600,9000,1,1,esporte_lazer,SP,17.185792
SP,67.62,1,credit_card,12.72,5700,33930,1,1,brinquedos,SP,38.987088
RJ,820.46,1,credit_card,23.46,250,3000,1,1,beleza_saude,MG,330.9633
SP,99.42,1,boleto,9.54,600,15984,1,1,brinquedos,SP,72.660258
SP,121.68,1,credit_card,13.78,1525,8775,1,1,moveis_decoracao,SP,166.30611
SP,210.08,1,credit_card,10.09,1950,10500,1,1,esporte_lazer,SP,50.721243
SP,47.59,1,credit_card,12.69,500,17328,1,1,relogios_presentes,SP,116.625996
SP,107.22,1,credit_card,13.32,396,2772,1,1,relogios_presentes,SP,170.435298
SP,21.38,1,credit_card,7.39,200,3750,1,1,beleza_saude,SP,27.045064
SP,118.35,1,credit_card,8.03,150,990,1,1,beleza_saude,SP,94.375537
